sep=,
"Time","Aeqnitch__Aequitas_NEO_A","BATS_BYX_Feeds_A","BATS_BZX_Feeds_A","CBBO_Feeds__Best_Bid_Offer_A","CBOE__BATSEDGA_A","CBOE__BATS_EDGX_A","CDF_feeds_A","CQS_Pillar_feeds_A","CSEMC_Feed__Canadian_Securities_Ex_A","CTS_Pillard_Feeds_A","Canadian_feeds_A","FINRA_tdds_A","IEX_Feeds__TOPS_and_DEEP_A","Intelligent_Cross_ASPEN_A","MEMX_Feeds_A","MIAX_Feeds_A","NASDAQ_Canadian_CXD_Purestream_A","NASDAQ_Canadian_Chix_A","NEW_CQS_Pillar_feeds_A","NYSE_AMEX_OpenBook_A","NYSE_ARCA_Pillar_A","NYSE_Chicago_A","NYSE_Imbalance_A","NYSE_National_A","NYSE_OpenBook_Ultra_A","Nasdaq_BX_Totalview_A","Nasdaq_Chix_feed_CXC_A","New_CTS_Pillard_Feeds_A","Omega_Feed_A","Omega_Lynx_feed_A","TSX_Feeds_A","TSX_Quantumfeed_A","TSX_Venture_QuantumFeed_A","Totalview_A","UTP_Feed_A"
1707465600000,,234.4,257.6,,235.20000000000002,20988.800000000003,100654.40000000001,19.200000000000003,16,20.8,89120.8,8,,,,,,,22779.2,3.2,69184.8,2161.6,1827.2,2060,6.4,23886.4,,5014.400000000001,,,,87844.8,41732.8,193983.2,17844.8
1707469200000,,236,257.6,,236.8,51670.4,19590.4,19.200000000000003,3312,20.8,10499.2,8,,,,,4423.2,4423.2,8376.800000000001,2.4000000000000004,33054.4,48.800000000000004,16,48,5.6000000000000005,8,4424,329.6,8760.800000000001,8762.4,,2076.8,1480,23104,5292.8
1707472800000,,509.6,809.6,,504.8,3797.6000000000004,56,19.200000000000003,16,20.8,69.60000000000001,8,,,1253.6000000000001,3917.6000000000004,9.600000000000001,10.4,5279.200000000001,1.6,8812,48,16,48.800000000000004,4,8,9.600000000000001,286.40000000000003,1.6,1.6,,20,4.800000000000001,6304.8,2287.2000000000003
1707476400000,40029.600000000006,2180.8,2740.8,4392.8,1857.6000000000001,41624,26004,19.200000000000003,807.2,20.8,4760.8,8,,1082.4,15349.6,451.20000000000005,8,8,46524,4878.400000000001,192630.40000000002,9006.4,6156.8,8438.4,137468,4578.400000000001,8,3005.6000000000004,1.6,1.6,2.4000000000000004,4274.400000000001,2505.6000000000004,39268,40621.600000000006
1707480000000,20908,1682.4,70664,1268.8000000000002,1224,53458.4,22834.4,19.200000000000003,1097.6000000000001,20.8,16343.2,37.6,1346.4,96,66089.6,490.40000000000003,8,528.8000000000001,27024,497.6,168834.40000000002,925.6,865.6,861.6,20086.4,8784.800000000001,11.200000000000001,16119.2,226.4,3.2,2.4000000000000004,14498.400000000001,3192.8,17880.8,37244.8
1707483600000,892,19696,55224,1732.8000000000002,12560,62192.8,3206.4,19.200000000000003,1559.2,20.8,2890.4,124,7396.8,96,26118.4,384,8,643.2,131270.4,3940.8,85720.8,3948,1056,7134.400000000001,26459.2,15868.800000000001,1288,4720,256,2.4000000000000004,5.6000000000000005,2549.6000000000004,1046.4,70107.2,52250.4
1707487200000,94820.8,99910.40000000001,523141.60000000003,119997.6,134049.6,422508,432850.4,19.200000000000003,58603.200000000004,20.8,384685.60000000003,4657.6,197800.80000000002,66395.2,216246.40000000002,135164.80000000002,672.8000000000001,35102.4,794156,46384.8,824661.6000000001,96327.20000000001,12223.2,69312.8,344392.80000000005,158388,64344,122444.8,26930.4,3136,24990.4,253463.2,15044,585764.8,540050.4
1707490800000,82158.40000000001,75154.40000000001,301611.2,116668.8,59216.8,206292.80000000002,272028,19.200000000000003,23934.4,20.8,144089.6,267.2,197452,67719.2,157608,141298.4,72.8,28764.800000000003,882632.8,26297.600000000002,301003.2,75476.8,19.200000000000003,21465.600000000002,166300.80000000002,65783.2,38037.6,35463.200000000004,19635.2,2205.6,1759.2,91107.20000000001,1097.6000000000001,388676,363477.60000000003
1707494400000,60447.200000000004,60367.200000000004,194365.6,83959.20000000001,52268.8,127843.20000000001,205878.40000000002,19.200000000000003,15566.400000000001,20.8,105033.6,328,138523.2,44032.8,102944,91260,68.8,19409.600000000002,590915.2000000001,19580,202439.2,71199.2,19.200000000000003,15434.400000000001,106060,50287.200000000004,28270.4,36800.8,14689.6,1459.2,980.8000000000001,65744.8,688,267885.60000000003,284939.2
1707498000000,57680.8,62528.8,194765.6,72255.2,55963.200000000004,140332,184285.6,19.200000000000003,15400.800000000001,20.8,105300.8,204,134164,49164.8,108211.20000000001,91732.8,52.800000000000004,17717.600000000002,617964.8,19156,203049.6,83756,18.400000000000002,15276,116850.40000000001,53402.4,25272.800000000003,48098.4,12719.2,1541.6000000000001,1342.4,63280.8,726.4000000000001,265997.60000000003,288320.8
1707501600000,41123.200000000004,48582.4,207708,65295.200000000004,53933.600000000006,138063.2,162320.80000000002,19.200000000000003,11594.400000000001,20.8,78472.8,502.40000000000003,128307.20000000001,50218.4,108896,97260,98.4,18216,512560.80000000005,20950.4,243316,66405.6,17.6,16064,121691.20000000001,43248,20946.4,32293.600000000002,12781.6,1458.4,1110.4,49372,648.8000000000001,266928.8,298020
1707505200000,35939.200000000004,36636,141656,53116.8,36618.4,94000,130459.20000000001,19.200000000000003,9047.2,20.8,69270.40000000001,326.40000000000003,117139.20000000001,35216.8,83660.8,57527.200000000004,91.2,11940.800000000001,461500.80000000005,16622.4,165028.80000000002,55007.200000000004,106.4,11203.2,85712.8,33715.200000000004,18932.8,28738.4,9020.800000000001,1252,2072.8,42668.8,1144.8,223806.40000000002,227075.2
1707508800000,86250.40000000001,319573.60000000003,545818.4,110136,151261.6,245948.80000000002,413954.4,19.200000000000003,46015.200000000004,20.8,281110.4,1109.6000000000001,322509.60000000003,88769.6,262573.60000000003,157100.80000000002,259.2,42432.8,1432556,62142.4,521030.4,307847.2,11852.800000000001,95571.20000000001,346768.80000000005,231371.2,49097.600000000006,167532.80000000002,22685.600000000002,3009.6000000000004,25621.600000000002,200700,21539.2,1060782.4000000001,1048557.6000000001
1707512400000,26857.600000000002,29006.4,117486.40000000001,5491.200000000001,11061.6,22981.600000000002,30588.800000000003,19.200000000000003,1324,20.8,75959.2,164,3256.8,2050.4,8537.6,393.6,8,2097.6,155433.6,3623.2000000000003,101939.20000000001,1131.2,636.8000000000001,3667.2000000000003,221.60000000000002,46521.600000000006,4460.8,8400.800000000001,1153.6000000000001,52,117.60000000000001,37476,7814.400000000001,281692,74084
1707516000000,20244.800000000003,390.40000000000003,1560.8000000000002,2.4000000000000004,660.8000000000001,3983.2000000000003,26833.600000000002,19.200000000000003,334.40000000000003,20.8,284,424,16,0,1268,428.8,8,8,6917.6,184.8,28304.800000000003,264,16,368,4,4787.2,8,6602.400000000001,2.4000000000000004,1.6,2.4000000000000004,1.6,1.6,12657.6,5136.8
1707519600000,172,234.4,892.8000000000001,,244.8,382.40000000000003,8.8,19.200000000000003,16.8,20.8,4,8.8,,,48.800000000000004,384,8,8,4861.6,11.200000000000001,14625.6,325.6,16,49.6,4,143.20000000000002,8,8220.800000000001,1.6,1.6,,1.6,1.6,9003.2,2130.4
1707523200000,,807.2,1672.8000000000002,,832.8000000000001,11070.400000000001,8.8,19.200000000000003,44,20.8,4,8,,,850.4000000000001,384,8,8,34316.8,2460,10591.2,5166.400000000001,1289.6000000000001,5096.8,4,8,8,4109.6,2.4000000000000004,2.4000000000000004,,1.6,1.6,39973.600000000006,4612
1707526800000,,237.60000000000002,287.2,,238.4,245.60000000000002,8.8,19.200000000000003,8,20.8,,424,,,8,384,,,38.400000000000006,3.2,112,48,16,48,4,,,6487.200000000001,1.6,1.6,,,,8,96
1707530400000,,235.20000000000002,259.2,,236.8,235.20000000000002,8.8,19.200000000000003,,20.8,,,,,,384,,,19.200000000000003,,,,,,,,,19.200000000000003,,,,,,,96
1707534000000,,235.20000000000002,259.2,,236,234.4,7.2,,,,,,,,,384,,,,,,,,,,,,,,,,,,,
1707537600000,,236,256.8,,235.20000000000002,236.8,,,,,,,,,,384,,,,,,,,,,,,,,,,,,,
1707541200000,,233.60000000000002,259.2,,234.4,234.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1707544800000,,234.4,258.40000000000003,,235.20000000000002,234.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1707548400000,,238.4,258.40000000000003,,235.20000000000002,235.20000000000002,,19.200000000000003,,20.8,,,,,,,,,63.2,3887.2000000000003,4390.400000000001,7816.8,8520.800000000001,6470.400000000001,5040.8,,,128,,,,,,,
1707552000000,,234.4,256.8,,235.20000000000002,233.60000000000002,,19.200000000000003,,20.8,,,,,,,,,1728,3.2,7512,48.800000000000004,16,48,6.4,,,5001.6,,,,,,,
1707555600000,,236,256.8,,236,235.20000000000002,,19.200000000000003,,20.8,,,,,,,,,20,3.2,112,48.800000000000004,16,48,6.4,,,91.2,,,,,,,
1707559200000,,236,539.2,,234.4,234.4,,19.200000000000003,,20.8,,,,,,,,,88,3.2,112,48.800000000000004,16,48,6.4,,,92.80000000000001,,,,,,,
1707562800000,,236.8,540.8000000000001,,233.60000000000002,233.60000000000002,,19.200000000000003,,20.8,,,,,,4558.400000000001,,,417.6,3740.8,384,8122.400000000001,5470.400000000001,8158.400000000001,4168,,,133.6,,,,,,,97.60000000000001
1707566400000,,236,1210.4,996.8000000000001,1939.2,1929.6000000000001,12.8,19.200000000000003,,20.8,,,,,,608.8000000000001,,,12380.800000000001,4550.400000000001,2426.4,2464.8,2218.4,2460.8,77.60000000000001,,,5004,,,2.4000000000000004,,,,14732.800000000001
1707570000000,,238.4,348.8,,234.4,233.60000000000002,,19.200000000000003,,20.8,,,,,,384,,,9827.2,190.4,13080.800000000001,199.20000000000002,2232.8,2987.2000000000003,73234.40000000001,,,1308,,,,,,,9418.4
1707573600000,,237.60000000000002,408.8,,236,6495.200000000001,,19.200000000000003,,20.8,,,,,,6537.6,,,23495.2,3933.6000000000004,20463.2,8363.2,5992,11408,9576,,,9392.800000000001,77.60000000000001,78.4,,,,,18174.4
1707577200000,,236,256,,234.4,1024.8,,19.200000000000003,,20.8,,,,,,593.6,,,21792,2862.4,12765.6,248.8,4117.6,3282.4,15915.2,,,5776.8,77.60000000000001,78.4,,,,,18453.600000000002
1707580800000,,238.4,255.20000000000002,,233.60000000000002,564.8000000000001,,19.200000000000003,,20.8,,,,,,389.6,,,13463.2,212.8,12452,216,18.400000000000002,3092.8,4688.8,,,5811.200000000001,77.60000000000001,78.4,,,,,12908
1707584400000,,236.8,254.4,,235.20000000000002,410.40000000000003,,19.200000000000003,,20.8,,,,,,387.20000000000005,,,13378.400000000001,186.4,12448,203.20000000000002,18.400000000000002,3077.6000000000004,4668.8,,,5836.8,78.4,78.4,,,,,12587.2
1707588000000,,236.8,254.4,,234.4,234.4,,,,,,,,,,384,,,,,12080,,,,,,,,78.4,1.6,,,,,
1707591600000,,236.8,292.8,,235.20000000000002,232.8,,,,,,,,,1061.6000000000001,384,,,,,15828.800000000001,,,,,,,,74.4,1.6,,,,,
1707595200000,,237.60000000000002,1924.8000000000002,,234.4,51200,,,,,,,,,,17491.2,,,,,19590.4,,,,,,,,1.6,1.6,,,,,
1707598800000,,236.8,275.2,,233.60000000000002,233.60000000000002,,,,,,,,,,384,,,,,120257.6,,,,,,,,3.2,3.2,,,,,
1707602400000,,236,255.20000000000002,,236,234.4,,,,,,,,,,432,,,,,112,,,,,,,,1.6,1.6,,,,,
1707606000000,,235.20000000000002,256,,234.4,235.20000000000002,,,,,,,,,,,,,,,,,,,,,,,1.6,1.6,,,,,
1707609600000,,236.8,256,,233.60000000000002,233.60000000000002,,,,,,,,,,,,,,,,,,,,,,,1.6,1.6,,,,,
1707613200000,,236.8,257.6,,236,236,,,,,,,,,,,,,,,,,,,,,,,1.6,1.6,,,,,
1707616800000,,236,256,,235.20000000000002,234.4,,,,,,,,,,,,,,,,,,,,,,,1.6,1.6,,,,,
1707620400000,,236,257.6,,237.60000000000002,234.4,,,,,,,,,,,,,,,,,,,,,,,1.6,1.6,,,,,
1707624000000,,236.8,258.40000000000003,,234.4,236,,,,,,,,,,,,,,,,,,,,,,,1.6,1.6,,,,,
1707627600000,,236,256,,236.8,236,,,,,,,,,,,,,,,,,,,,,,,1.6,1.6,,,,,
1707631200000,,235.20000000000002,256.8,,236.8,233.60000000000002,,,,,,,,,,,,,,,,,,,,,,,1.6,1.6,,,,,
1707634800000,,236.8,258.40000000000003,,236,235.20000000000002,,,,,,,,,,,,,,,,,,,,,,,1.6,1.6,,,,,
1707638400000,,235.20000000000002,258.40000000000003,,236,234.4,,,,,,,,,,,,,,,,,,,,,,,1.6,1.6,,,,,
1707642000000,,235.20000000000002,256.8,,235.20000000000002,236.8,,,,,,,,,,,,,,,,,,,,,,,1.6,1.6,,,,,
1707645600000,,236,256,,238.4,235.20000000000002,,,,,,,,,,,,,,,,,,,,,,,1.6,1.6,,,,,
1707649200000,,233.60000000000002,260,,235.20000000000002,235.20000000000002,,,,,,,,,,,,,,,,,,,,,,,1.6,1.6,,,,,
1707652800000,,237.60000000000002,257.6,,238.4,236,,,,,,,,,,,,,,,,,,,,,,,1.6,1.6,,,,,
1707656400000,,235.20000000000002,259.2,,236.8,234.4,,,,,,,,,,,,,,,,,,,,,,,1.6,1.6,,,,,
1707660000000,,236,256.8,,236,235.20000000000002,,,,,,,,,,,,,,,,,,,,,,,1.6,1.6,,,,,
1707663600000,,237.60000000000002,257.6,,236,238.4,,,,,,,,,,,,,,,,,,,,,,,1.6,1.6,,,,,
1707667200000,,236.8,256.8,,237.60000000000002,236,,,,,,,,,,,,,,,,,,,,,,,1.6,1.6,,,,,
1707670800000,,236,257.6,,233.60000000000002,236,,,,,,,,,,,,,,,,,,,,,,,1.6,1.6,,,,,
1707674400000,,236,257.6,,236,236,,,,,,,,,,,,,,,,,,,,,,,1.6,1.6,,,,,
1707678000000,,236,259.2,,235.20000000000002,234.4,,,,,,,,,,,,,,,,,,,,,,,1.6,1.6,,,,,
1707681600000,,237.60000000000002,256.8,,236.8,236,,,,,,,,,,,,,,,,,,,,,,,1.6,1.6,,,,,
1707685200000,,236.8,258.40000000000003,,236,236,,,,,,,,,,,,,,,,,,,,,,,1.6,1.6,,,,,
1707688800000,,239.20000000000002,259.2,,235.20000000000002,234.4,,,,,,,,,,,,,,,,,,,,,,,1.6,1.6,,,,,
1707692400000,,237.60000000000002,256.8,,233.60000000000002,234.4,,,,,,,,,,,,,,,,,,,,,,,1.6,1.6,,,,,
1707696000000,,234.4,257.6,,236.8,234.4,,,,,,,,,,,,,,,,,,,,,,,2.4000000000000004,2.4000000000000004,,,,,
1707699600000,,235.20000000000002,257.6,,234.4,236.8,,,,,,,,,,,,,,,,,,,,,,,0,0,,,,,
1707703200000,,235.20000000000002,258.40000000000003,,241.60000000000002,236.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1707706800000,,236,258.40000000000003,,236.8,237.60000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1707710400000,,235.20000000000002,259.2,,236,235.20000000000002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1707714000000,,235.20000000000002,257.6,,235.20000000000002,236,4,19.200000000000003,13.600000000000001,20.8,4,,,,,,,,19.200000000000003,6976.8,7236,7796.8,7095.200000000001,7728.8,6727.200000000001,,,19.200000000000003,,,,1.6,1.6,,
1707717600000,,234.4,261.6,,235.20000000000002,235.20000000000002,4,19.200000000000003,16,20.8,3.2,,,,,,,,105.60000000000001,3.2,112,48.800000000000004,16,48.800000000000004,6.4,,,116,,,,1.6,1.6,,
1707721200000,,235.20000000000002,259.2,,235.20000000000002,500.8,8.8,19.200000000000003,16,20.8,3.2,,,,,,,,20,3.2,1735.2,48,16,48,6.4,,,93.60000000000001,,,,1.6,1.6,,96
1707724800000,,235.20000000000002,256.8,,239.20000000000002,21272,99214.40000000001,19.200000000000003,16,20.8,87984,8,,,,,,,23974.4,1.6,61816,3218.4,4124.8,3184,6.4,24000,,5005.6,,,,84414.40000000001,45329.600000000006,150700.80000000002,16226.400000000001
1707728400000,,236.8,256.8,,236,47391.200000000004,19036,19.200000000000003,3295.2000000000003,20.8,10495.2,8,,,,,4421.6,4421.6,15702.400000000001,1.6,43835.200000000004,48.800000000000004,16,48.800000000000004,4,8,4421.6,386.40000000000003,7944,8230.4,,2075.2000000000003,1479.2,25035.2,6236
1707732000000,,517.6,808,,505.6,2823.2000000000003,53.6,19.200000000000003,16,20.8,68.8,8,,,1284,4012.8,10.4,8.8,5888.8,1.6,5154.400000000001,48.800000000000004,16,48.800000000000004,4,8,9.600000000000001,236.8,1.6,1.6,,20.8,4.800000000000001,7273.6,2523.2000000000003
1707735600000,30368,2182.4,2935.2000000000003,4416,1973.6000000000001,40633.600000000006,25756,19.200000000000003,786.4000000000001,20.8,5288.8,8,,1082.4,14972,448,8,8,47620,4551.2,179987.2,8687.2,6029.6,9071.2,174721.6,4757.6,8,4109.6,1.6,1.6,2.4000000000000004,6587.200000000001,2921.6000000000004,40639.200000000004,41733.600000000006
1707739200000,20885.600000000002,1430.4,47294.4,1213.6000000000001,1452,64072,23153.600000000002,19.200000000000003,1117.6000000000001,20.8,18236.8,36.800000000000004,1358.4,96,49119.200000000004,419.20000000000005,8,501.6,20861.600000000002,492,180226.40000000002,764.8000000000001,765.6,1644.8000000000002,22371.2,8351.2,10.4,11615.2,179.20000000000002,2.4000000000000004,2.4000000000000004,15764,3552.8,15807.2,34676
1707742800000,787.2,3054.4,7166.400000000001,1535.2,1632.8000000000002,7099.200000000001,3128.8,19.200000000000003,1561.6000000000001,20.8,2179.2000000000003,44,3054.4,96,3052.8,390.40000000000003,8,617.6,17941.600000000002,684,28652.800000000003,1485.6000000000001,1290.4,2165.6,20820,11431.2,801.6,2454.4,256,1.6,7.2,1479.2,1081.6000000000001,16280.800000000001,12066.400000000001
1707746400000,89828,85340.8,484256,125384,118668.8,403169.60000000003,355269.60000000003,19.200000000000003,55138.4,20.8,365448,6263.200000000001,218963.2,65868.8,202558.40000000002,130312,1480,38554.4,839209.6000000001,42518.4,774464.8,85075.20000000001,12556,59744,334241.60000000003,145205.6,53368,131971.2,24669.600000000002,2222.4,27948,234585.6,16385.600000000002,529637.6,486073.60000000003
1707750000000,71882.40000000001,57424.8,213490.40000000002,97196,47196,148763.2,232060,19.200000000000003,20075.2,20.8,136117.6,322.40000000000003,162494.40000000002,47338.4,125042.40000000001,88550.40000000001,78.4,27484.800000000003,580501.6,25026.4,223908.80000000002,54556,18.400000000000002,17507.2,126722.40000000001,54060.8,37382.4,28866.4,18968.8,1398.4,2176.8,87311.20000000001,1201.6000000000001,320521.60000000003,307141.60000000003
1707753600000,52105.600000000006,52982.4,182600.80000000002,72550.40000000001,44842.4,126956.8,169076.80000000002,19.200000000000003,14167.2,20.8,89629.6,283.2,125708,45008.8,98323.20000000001,72324,76.80000000000001,17359.2,545941.6,19362.4,202938.40000000002,62228,18.400000000000002,15534.400000000001,104283.20000000001,49717.600000000006,23945.600000000002,28455.2,14134.400000000001,1034.4,1486.4,55730.4,750.4000000000001,236753.6,253148
1707757200000,51307.200000000004,50410.4,151338.4,70614.40000000001,49871.200000000004,123987.20000000001,181851.2,19.200000000000003,11884.800000000001,20.8,86896,427.20000000000005,137303.2,36430.4,83288,61444,60.800000000000004,20014.4,521642.4,21448.800000000003,171875.2,54998.4,20,15681.6,112218.40000000001,50456.8,25231.2,20684.800000000003,14232.800000000001,707.2,1236.8000000000002,54908.8,734.4000000000001,254880,298702.4
1707760800000,64608.8,65962.40000000001,238305.6,88542.40000000001,55258.4,146680,203801.6,19.200000000000003,14608.800000000001,20.8,119500,349.6,172113.6,54216.8,115240.8,96959.20000000001,73.60000000000001,25992.800000000003,713643.2000000001,22288.800000000003,253534.40000000002,79379.20000000001,18.400000000000002,19353.600000000002,120282.40000000001,65800.8,31785.600000000002,25781.600000000002,18535.2,1176.8,1249.6000000000001,75385.6,635.2,359875.2,298333.60000000003
1707764400000,80603.20000000001,72982.40000000001,311115.2,97548.8,84957.6,231686.40000000002,273717.60000000003,19.200000000000003,22924,20.8,154669.6,526.4,182512.80000000002,69758.40000000001,155980.80000000002,128536,78.4,35686.4,819332.8,31556,380215.2,96485.6,120.80000000000001,29361.600000000002,185030.40000000002,79622.40000000001,40185.600000000006,33463.200000000004,23150.4,1251.2,1478.4,92386.40000000001,850.4000000000001,398860.80000000005,454591.2
1707768000000,100016,340713.60000000003,627336,113653.6,182026.40000000002,314647.2,406509.60000000003,19.200000000000003,39380,20.8,316769.60000000003,1252,355103.2,104939.20000000001,285270.4,172265.6,118.4,37364.8,1692581.6,64280.8,535003.2000000001,359691.2,11481.6,110883.20000000001,386268,255136.80000000002,48732,185937.6,24330.4,2080,25086.4,225057.6,20197.600000000002,1139883.2,1192008
1707771600000,28917.600000000002,28790.4,122438.40000000001,5525.6,12366.400000000001,30578.4,31806.4,19.200000000000003,1303.2,20.8,73174.40000000001,145.6,5128,2448,10554.400000000001,388,9.600000000000001,1779.2,162594.40000000002,3986.4,117388,1776.8000000000002,669.6,4421.6,160,50228.8,4283.2,8935.2,1148.8,54.400000000000006,117.60000000000001,36390.4,8680,284774.4,77884
1707775200000,21814.4,680.8000000000001,1528.8000000000002,2.4000000000000004,347.20000000000005,3662.4,26760.800000000003,19.200000000000003,320.8,20.8,246.4,426.40000000000003,14.4,0,1657.6000000000001,425.6,8,8,6383.200000000001,213.60000000000002,13741.6,683.2,16,412,3.2,5416.8,8,6681.6,2.4000000000000004,1.6,2.4000000000000004,1.6,1.6,10141.6,4938.400000000001
1707778800000,168.8,799.2,2217.6,2.4000000000000004,400,1064,11.200000000000001,19.200000000000003,16.8,20.8,3.2,8,,,771.2,384,8,8,5669.6,26.400000000000002,13369.6,234.4,16,604,3.2,5897.6,8,8283.2,1.6,1.6,2.4000000000000004,1.6,1.6,5955.200000000001,3359.2000000000003
1707782400000,,1008.8000000000001,2360,2.4000000000000004,853.6,11564,57.6,19.200000000000003,37.6,20.8,3.2,8,,,976,384,8,8,38282.4,2715.2000000000003,11504,5845.6,1420.8000000000002,4510.400000000001,3.2,8,8,4087.2000000000003,2.4000000000000004,2.4000000000000004,2.4000000000000004,1.6,1.6,42247.200000000004,5293.6
1707786000000,,240,280.8,2.4000000000000004,237.60000000000002,247.20000000000002,12.8,19.200000000000003,8,20.8,,424.8,,,8,384,,,38.400000000000006,3.2,112,48,16,48,3.2,,,6539.200000000001,1.6,1.6,2.4000000000000004,,,8,96
1707789600000,,236.8,260,2.4000000000000004,235.20000000000002,237.60000000000002,12.8,19.200000000000003,,20.8,,,,,,384,,,19.200000000000003,,,,,,,,,19.200000000000003,,,2.4000000000000004,,,,96
1707793200000,,236.8,257.6,0.8,237.60000000000002,235.20000000000002,8.8,,,,,,,,,384,,,,,,,,,,,,,,,2.4000000000000004,,,,
1707796800000,,236,257.6,,236,235.20000000000002,,,,,,,,,,384,,,,,,,,,,,,,,,,,,,
1707800400000,,234.4,256.8,,236.8,236,4.800000000000001,19.200000000000003,12.8,20.8,4.800000000000001,,,,,,,,19.200000000000003,6398.400000000001,4950.400000000001,7500.8,6808.8,7840,6446.400000000001,,,19.200000000000003,,,,1.6,1.6,,
1707804000000,,237.60000000000002,255.20000000000002,,235.20000000000002,233.60000000000002,4.800000000000001,19.200000000000003,16,20.8,4.800000000000001,,,,,,,,88,3.2,112,48,16.8,48,6.4,,,106.4,,,,1.6,1.6,,
1707807600000,,236.8,256,,236.8,503.20000000000005,9.600000000000001,19.200000000000003,16,20.8,4.800000000000001,,,,,,,,20,3.2,1683.2,48,16,48,6.4,,,93.60000000000001,,,,1.6,1.6,,98.4
1707811200000,,239.20000000000002,259.2,,236,22576.800000000003,98848,19.200000000000003,16,20.8,89440.8,8,,,,,,,24780.800000000003,3.2,66044,1992,1868,2065.6,6.4,23024,,5001.6,,,,87462.40000000001,41500,193887.2,19474.4
1707814800000,,237.60000000000002,257.6,,236,45894.4,19265.600000000002,19.200000000000003,3141.6000000000004,20.8,10496,8,,,,,4420.8,3677.6000000000004,8508.800000000001,3.2,39645.600000000006,48,16,48.800000000000004,6.4,8,4420.8,381.6,6138.400000000001,8687.2,,2076,1495.2,24010.4,7274.400000000001
1707818400000,,508,811.2,,487.20000000000005,4589.6,53.6,19.200000000000003,16,20.8,68.8,8,,,1281.6000000000001,4013.6000000000004,8.8,9.600000000000001,6485.6,3.2,7811.200000000001,48,16.8,48,6.4,8,8.8,433.6,1.6,1.6,,20.8,4.800000000000001,9794.4,3867.2000000000003
1707822000000,42691.200000000004,2831.2000000000003,3378.4,4415.2,2322.4,41881.600000000006,25870.4,19.200000000000003,835.2,20.8,4787.2,8,,1082.4,16365.6,442.40000000000003,8,8,50054.4,4934.400000000001,196749.6,8415.2,6224,9528,117684.8,4770.400000000001,8,2944.8,1.6,1.6,2.4000000000000004,4765.6,2660,41814.4,44132.8
1707825600000,20924.800000000003,2707.2000000000003,49389.600000000006,1552,1689.6000000000001,68132,23506.4,19.200000000000003,1357.6000000000001,20.8,16704,32.800000000000004,1348.8000000000002,96,54826.4,477.6,8,529.6,19535.2,798.4000000000001,184947.2,870.4000000000001,666.4000000000001,1553.6000000000001,21825.600000000002,9327.2,12,13739.2,164,3.2,4.800000000000001,14682.400000000001,3286.4,16998.4,40532.8
1707829200000,744.8000000000001,19876.800000000003,58012,2035.2,13508.800000000001,63416.8,6039.200000000001,19.200000000000003,2445.6,20.8,7279.200000000001,95.2,7504.8,96,26374.4,387.20000000000005,8,642.4000000000001,113124,4752.8,86092.8,2617.6000000000004,978.4000000000001,7903.200000000001,28070.4,24296.800000000003,1866.4,12240,280.8,11.200000000000001,7.2,5756.8,1044.8,77790.40000000001,54044.8
1707832800000,126848.8,167550.40000000002,795715.2000000001,175704.80000000002,180400.80000000002,573806.4,454639.2,19.200000000000003,66625.6,20.8,433179.2,4682.400000000001,307142.4,109454.40000000001,311447.2,203496,1039.2,48604,1277313.6,61800,1035661.6000000001,176490.40000000002,12937.6,100696,430890.4,241034.40000000002,64528.8,178212.80000000002,31865.600000000002,3068,33204.8,295689.60000000003,16137.6,864358.4,873803.2000000001
1707836400000,100466.40000000001,99892,306924,146776.80000000002,76396,204474.40000000002,369636,19.200000000000003,27173.600000000002,20.8,180336.80000000002,344.8,213926.40000000002,73607.2,172832,133484.80000000002,119.2,38278.4,937352,30937.600000000002,332672,95536,19.200000000000003,26092,169025.6,81064.8,51226.4,54351.200000000004,28111.2,2109.6,2384.8,115027.20000000001,1410.4,479519.2,473525.60000000003
1707840000000,90958.40000000001,94707.20000000001,281516,124942.40000000001,78635.2,188918.40000000002,327714.4,19.200000000000003,18101.600000000002,20.8,159427.2,850.4000000000001,169736,70176,119700,115163.20000000001,108.80000000000001,31563.2,907136,22750.4,271563.2,109156.8,18.400000000000002,21012,143144,78660,39927.200000000004,46618.4,22887.2,1574.4,1735.2,99555.20000000001,1292.8000000000002,375205.60000000003,449605.60000000003
1707843600000,61594.4,62011.200000000004,238328,99404.8,59832.8,152412.80000000002,253405.6,19.200000000000003,14442.400000000001,20.8,105197.6,328.8,143501.6,54767.200000000004,112023.20000000001,96265.6,65.60000000000001,23017.600000000002,627918.4,22212,264004,75981.6,18.400000000000002,18697.600000000002,124345.6,56392,29724.800000000003,26850.4,17856.8,980.8000000000001,1685.6000000000001,67757.6,673.6,281251.2,341016.80000000005
