sep=,
"Time","Aeqnitch__Aequitas_NEO_A","BATS_BYX_Feeds_A","BATS_BZX_Feeds_A","CBBO_Feeds__Best_Bid_Offer_A","CBOE__BATSEDGA_A","CBOE__BATS_EDGX_A","CDF_feeds_A","CSEMC_Feed__Canadian_Securities_Ex_A","Canadian_feeds_A","FINRA_tdds_A","IEX_Feeds__TOPS_and_DEEP_A","Intelligent_Cross_ASPEN_A","MEMX_Feeds_A","MIAX_Feeds_A","NASDAQ_Canadian_CXD_Purestream_A","NASDAQ_Canadian_Chix_A","NEW_CQS_Pillar_feeds_A","NYSE_AMEX_OpenBook_A","NYSE_ARCA_Pillar_A","NYSE_Chicago_A","NYSE_Imbalance_A","NYSE_National_A","NYSE_OpenBook_Ultra_A","Nasdaq_BX_Totalview_A","Nasdaq_Chix_feed_CXC_A","New_CTS_Pillard_Feeds_A","Omega_Feed_A","Omega_Lynx_feed_A","TSX_Feeds_A","TSX_Quantumfeed_A","TSX_Venture_QuantumFeed_A","Totalview_A","UTP_Feed_A"
1714738850000,2440,216656,866848,4368,164104,1043120,24536,1024,27520,528,37696,6336,475992,24576,512,1328,3990112,70576,11080728,53864,16712,145432,136784,275312,512,66816,768,528,,12016,5672,963640,2732024
1714738860000,2192,228848,950680,15504,127480,838120,157640,4232,126912,528,61632,6336,371480,24576,512,3392,3138064,52944,1135368,88008,8072,108408,111312,254784,512,49200,528,528,,55880,5832,1299072,1050656
1714738870000,2608,198424,882832,10808,134408,1056352,88112,7440,106096,528,43456,6336,487040,24576,512,2448,3032320,94336,1313216,45976,18872,156488,168112,251160,4208,51936,528,528,0,47592,1920,1355040,1206920
1714738880000,1648,225864,1040808,15408,171424,1181488,69160,10648,44280,528,44624,6336,694624,24576,512,1328,3638656,94496,1521208,77584,6992,153224,411536,249312,512,65808,768,528,,20512,2720,1617424,1793336
1714738890000,2672,230368,1074920,15368,166936,1129576,34320,6000,53888,528,100048,6336,356648,24576,512,1328,4931616,73616,1275792,72960,10232,105184,158288,302304,512,63504,768,528,,3784,3600,1595512,1378464
1714738900000,1784,153808,617520,8792,113992,698288,35064,14784,50912,528,50544,6336,256176,24576,512,2144,2211232,69696,821056,32888,7560,57680,294272,176696,1328,69648,768,528,,2160,9528,831168,951048
1714738910000,2296,134728,568008,15408,71808,463480,149880,10648,108072,528,51584,6336,242984,24576,512,2256,1970992,31264,669088,32512,10232,55096,73088,141872,1952,63552,768,528,,42528,1920,919712,910552
1714738920000,1648,780712,542040,13296,702536,2502752,80736,10648,95760,528,113296,6336,1171688,24576,512,1632,8662592,264880,3740160,78392,31832,273424,437808,589232,1328,205728,528,528,,20912,1864,2889808,2767792
1714738930000,2432,252368,2489472,15616,206864,1200232,134384,9512,140624,2352,74288,6336,526880,24576,512,2880,4186960,158304,1592544,61896,9152,153752,625936,447128,2064,29808,528,528,0,38952,2664,2516800,1219048
1714738940000,1648,173848,955712,13208,122072,797600,35456,9208,21696,1440,56432,6336,392376,24576,512,1328,2597680,94064,1279056,70208,15120,115192,130256,244656,512,105648,768,528,,9512,2720,1430800,1279784
1714738950000,2024,148416,667984,8864,126736,798656,148216,10648,104624,528,65504,6336,477160,24576,512,2144,2419824,71056,1165336,53048,9720,93504,1293600,212880,1328,71424,528,528,,36264,1864,1338504,958064
1714738960000,1472,179584,1023736,26416,127360,801888,133704,24032,121488,528,33728,6336,330248,24576,512,2768,2782816,64304,1114304,48400,17792,73960,119312,228632,1952,50976,1968,528,,23728,5832,1065144,1233328
1714738970000,792,165096,598080,32824,131600,675832,76680,17064,35040,528,78320,6336,337112,24576,512,4080,2378400,70976,1048976,49520,22680,109544,989232,162440,1328,52512,1440,528,,14232,1760,1011432,1082968
1714738980000,1752,260976,960288,19888,205528,1223640,42888,2464,58824,528,76400,6336,586752,24576,512,2144,3570656,112016,1743736,36216,8072,131008,748336,280392,624,40896,1440,528,,4744,1864,1386880,1234352
1714738990000,960,232728,696344,6688,201472,1561184,86888,17312,56456,528,72304,6336,760528,24576,512,2256,3496448,95472,2050088,38160,14552,156064,206512,244312,512,64176,528,528,0,10664,1760,1098872,1291784
1714739000000,960,300832,1502952,22240,236384,979808,132112,12336,65056,2352,44656,6336,503040,24576,512,1328,4920480,135424,1622096,70888,6992,222184,176304,397304,1328,98448,528,528,,18560,2824,1963632,1843120
1714739010000,1752,213488,911224,19856,161224,756848,435824,13856,374352,1440,56528,6336,858392,24576,512,1136,4249360,108448,983584,111928,10232,83160,290112,312424,1136,96720,528,528,,170072,1864,1403816,838216
1714739020000,1472,261608,1202520,13296,201984,1396592,33184,10648,76616,528,39392,6336,429200,24576,512,2960,7002992,109744,2473512,80368,9152,156008,519376,483232,512,40896,768,528,,12680,800,2616152,2244264
1714739030000,960,269368,782392,13232,256640,825656,39072,7440,17304,528,32688,6336,742408,24576,512,1328,3850944,80144,1420448,59016,9152,132600,463408,245176,1328,55824,528,528,,8552,1760,1591632,1542952
1714739040000,960,233264,955688,8936,190224,1172672,52600,10648,60720,528,45728,6336,531952,24576,512,2144,4228064,84880,1781768,68040,27000,134680,571984,296816,512,81408,1536,528,,6264,1864,1655288,1362368
1714739050000,792,218792,1013912,15368,175848,996360,192416,9512,71448,528,96464,6336,551096,24576,512,1632,2973904,106144,1365064,59752,49272,118896,903696,244984,1328,95568,768,528,0,19984,1864,1442800,1099504
1714739060000,792,229240,877272,6560,197848,991352,192576,10648,171248,528,87616,6336,655816,24576,512,1632,4565648,88880,1677408,69728,48104,162144,1216480,263296,1328,50448,528,528,,87032,8616,1799792,1345248
1714739070000,1304,161256,619720,15544,191040,1159024,149416,10648,213456,1920,52048,6336,544480,24576,512,1440,2232064,97344,1589280,53136,42296,141832,593152,209608,1952,43680,768,528,,80864,960,1108760,1484320
1714739080000,960,345968,915944,13296,339640,904304,70584,4232,70040,528,57056,6336,979904,24576,512,1632,3397552,136032,2774256,41976,43288,285408,440320,309816,1328,98544,528,528,,18296,960,1413872,1568608
1714739090000,2160,504800,1410952,8760,414616,2019864,342800,7440,243432,528,1060960,6336,966040,24576,512,3696,5677904,355488,2593496,104656,20024,460912,5483984,596872,1328,123216,528,528,,114824,1864,2341680,2517784
1714739100000,960,200432,1089096,17824,153040,1188456,53344,4232,298296,528,201616,6336,633384,24576,512,1632,2931056,90016,1550984,62432,47696,161560,196848,311160,4208,64704,768,528,,119144,960,1415024,1034856
1714739110000,1472,307672,1068824,8928,277448,1077600,205232,4232,65784,2352,58288,6336,494400,24576,512,1952,3372128,96736,1449984,66920,6992,145176,498480,325480,1328,72272,768,528,0,28264,2880,1605712,1378704
1714739120000,2440,185576,1056624,10896,156040,692688,304632,9128,146160,1440,55456,6336,402872,24576,512,1440,2632128,86720,1268792,59864,27512,99816,231600,186192,1952,85712,768,528,,55504,1864,1086096,1050848
1714739130000,2160,183848,744248,15456,308592,1553536,267496,14104,267304,528,51488,6336,869504,24576,512,1328,2872960,141872,1928264,49608,10232,207280,644368,252912,1136,67152,768,528,,132232,960,1073208,1120992
1714739140000,1648,389192,1296504,4464,390320,1543536,538080,4560,60600,528,1204528,6336,1079096,24576,512,3888,5876320,353024,2675056,87872,11880,429720,505664,525208,1328,221024,768,528,,28696,3848,2226592,1631792
1714739150000,1648,665632,1509560,20072,605744,1656560,290296,1024,407400,1968,364544,6336,1094264,24576,512,2144,7093664,285168,2320592,93632,8072,238936,469808,529000,4400,61664,528,528,,168952,960,2564128,2829992
1714739160000,1648,263464,811728,8832,219696,917944,104912,4232,81776,1440,100336,6336,417704,24576,512,2256,3207136,90800,1457856,58616,7560,155336,354896,237168,1328,44944,528,528,,15024,2400,1320440,1289144
1714739170000,960,364848,1017992,8928,293496,1161448,60968,7440,81144,528,66544,6336,735264,24576,512,1952,3698512,138832,1487272,51568,47112,142488,215920,299944,1952,61504,768,528,0,31768,3600,1545736,1666928
1714739180000,960,268432,1066968,13288,221008,803560,62528,7440,47576,1440,72368,6336,685208,24576,512,2256,3728208,120480,1271600,120280,11312,113704,196272,277944,1328,83888,768,528,,19496,1920,1865600,1633144
1714739190000,1472,364216,939872,22064,292264,1153928,58520,18072,66176,1440,70224,6336,440808,24576,512,3072,4540976,158160,1374504,61608,8640,165616,304032,292808,624,51200,768,528,,9808,2720,1521456,912896
1714739200000,1304,699680,869224,6624,617512,2664480,145464,5240,66232,528,300608,6336,1286256,24576,512,1328,7758800,338160,4348056,105520,10232,353688,742288,599200,512,169536,768,528,,10176,1760,3705976,4314712
1714739210000,1304,304920,2471104,6552,257872,1294592,41856,19680,102008,528,61472,6336,617168,24576,512,1328,4898896,108656,1871560,78280,17368,201088,372912,269864,512,53088,768,528,,35200,2616,2134200,1674912
1714739220000,2192,284536,1321400,24184,233736,1094136,67008,12416,60008,528,133856,6336,529008,24576,512,1328,3510464,127056,1742880,87984,8072,172368,204784,299392,1328,73872,768,528,,6632,960,1699224,1308704
1714739230000,1752,501104,1161552,13208,761280,2150440,122128,7440,52720,528,102624,6336,1202928,24576,512,2144,4270288,125856,3846200,110960,39464,255480,604144,332312,512,74960,528,528,0,7624,960,1807072,2018576
1714739240000,960,855664,2135976,13192,241672,1151320,28000,4232,93512,528,232640,6336,666552,24576,512,2144,7989968,265920,1639528,97832,9720,129744,970448,517240,1328,51776,528,528,,35456,960,3051568,2968488
1714739250000,960,322504,1193304,4432,250488,1294408,29648,2792,60688,528,92176,6336,616816,24576,512,816,4033024,104144,1740248,62944,12392,151984,228000,234928,512,50880,768,528,,5832,1920,1839440,1388056
1714739260000,960,271560,925496,2248,217232,1244520,22384,7440,53912,528,124912,6336,457800,24576,512,1632,4069216,77872,1744504,91560,9224,216296,307968,287480,512,39264,768,528,,7432,1760,2015840,1452032
1714739270000,960,792712,1034712,10920,722504,1724456,123392,8880,115584,1440,127856,6336,853256,24576,512,2144,7029488,168416,2534344,96208,9152,206200,350224,594400,1328,70800,528,528,,59280,3568,2415976,2189568
1714739280000,960,221808,2077056,21624,534632,1330424,125256,8120,93792,1440,135632,6336,837224,24576,512,1632,3909520,225392,2454808,68800,33992,191264,396832,572376,1136,59136,528,528,,48800,5488,1393040,2002568
1714739290000,792,624576,1369528,11032,460296,828152,182792,7440,125752,528,134880,6336,551792,24576,512,3088,7047984,187760,1938664,97552,15632,95136,387104,538520,3088,59376,1296,528,0,32376,3728,2078056,1637952
1714739300000,1304,668032,945448,6648,583128,1164376,133064,10648,118536,528,130320,6336,808368,24576,512,2448,6954800,214736,2983432,85688,10232,156728,544000,376376,624,112176,1440,528,,56968,2456,1903416,1434720
1714739310000,960,506968,1757360,13296,322696,1007680,32728,9888,66096,528,75136,6336,615232,24576,512,1328,3990368,169168,2098880,79560,13472,109120,356320,189896,512,46416,768,528,,3600,1864,1126656,2581072
1714739320000,1472,368704,915528,19816,238976,757048,55512,12416,73904,528,139712,6336,342232,24576,512,1328,3468720,96000,1454648,72688,8640,79872,289008,373312,1136,57984,528,528,,8800,960,1653224,1332664
1714739330000,1648,426192,822400,13384,355632,767840,153592,10648,106344,4320,1842528,6336,603120,24576,512,3392,8130912,526192,2555816,101576,25920,646920,674304,927688,1328,59856,1536,528,,45088,1600,2795936,2536120
1714739340000,1304,158392,1048336,24384,110824,547888,131624,9888,71680,528,135264,6336,409064,24576,512,3616,3755440,27216,1602288,147240,20520,123416,257360,300024,2880,182016,1296,528,,24504,696,1378896,1438832
1714739350000,1784,105640,802376,15560,52784,356688,37080,17064,53320,528,71792,6336,287360,24576,512,1440,2429232,22144,1239400,130112,21032,112872,298544,165680,1872,52512,768,528,0,5944,960,849312,1101512
1714739360000,2264,205208,610888,30456,131504,710520,68560,7440,35064,528,457968,6336,378656,24576,512,512,5597376,130928,1758816,53720,7560,154208,817296,685792,512,54144,768,528,,2040,3680,1705440,1232088
1714739370000,1584,170224,682928,23912,79168,1205880,904216,13856,53112,528,63664,6336,329528,24576,512,1328,9914960,11328,1752680,214928,29160,47624,540112,6587536,512,54816,528,528,,12240,44472,2090504,4469592
1714739380000,1648,222472,515472,136480,176080,1207368,353016,84688,664264,528,198064,6336,430704,25968,512,1632,8316912,10560,29351680,193632,8640,86400,587680,151592,512,636528,768,528,,176896,3520,5028256,5553040
1714739390000,1752,2040768,1030856,214040,1270040,5805232,4770392,167944,180848,528,176816,6336,3799792,24576,512,14288,33874848,23648,14199168,635432,421560,829640,5703344,84464,1328,4619088,768,528,,256168,210640,2208224,16871248
1714739400000,2952,1619520,4823624,145352,527168,3740592,2815768,821776,3592688,528,1360848,6336,2297936,24576,512,35808,28698624,16224,7827424,406528,410936,525600,3193280,1638984,17920,946608,2688,528,,1277784,180032,12602296,8705720
1714739410000,2504,1327600,2784328,2534352,624352,3479720,5793696,1250568,1630440,528,529744,6336,1834920,24576,512,29232,24478656,30672,6231752,203656,135744,550776,2683040,1210112,460320,1155936,768,528,0,648456,54496,6795928,7725160
1714739420000,1784,2008600,2446200,617792,1312624,5429680,2467520,396304,1312632,528,861440,6336,3254000,24576,512,2688,23764352,345456,11185832,179024,116240,1111392,3551664,1844224,332192,1396752,768,528,,459976,2880,6852336,7434456
1714739430000,1784,1929792,4880480,775488,1194104,5006704,3462120,749224,509448,528,852832,6336,3239112,24576,512,6192,31591424,163920,8605888,246344,53096,1336288,3671536,1633840,182256,633120,768,528,,155384,58808,10030464,10318616
1714739440000,2504,3042952,4472320,5590808,2274040,5872488,13395216,3758376,509616,528,2041872,6336,2991184,24576,512,26432,27586992,717840,9246040,191032,57824,935824,2986416,2117808,319008,392544,528,528,,178344,17280,8660384,7978408
1714739450000,2160,2972896,5210688,3786808,2345000,6705784,9522640,1493696,682240,17280,1067488,6336,3109128,24576,512,4912,30882560,454000,10732096,198256,61824,909800,3748848,1875928,1020208,581520,768,528,,268776,8904,10319776,9238696
1714739460000,2296,2428912,5709440,2374360,1545056,5760840,5495248,323000,789824,528,1164784,6336,2414264,24576,512,3904,29397248,226176,7878680,223608,48192,934904,2372912,1995184,458000,352656,528,528,,226416,4808,10535016,7888144
1714739470000,2368,2317744,4933840,389248,1638264,5540872,1676248,585840,550936,2880,961376,6336,2135096,24576,512,37088,22473808,339664,7662480,247376,48600,849608,3213104,1557816,123712,463200,768,528,0,178720,5256,7922944,7072696
1714739480000,2160,1640664,3921152,1022680,1243568,5207824,2718504,588360,399160,528,1000016,6336,3183864,24576,512,14848,18425584,461936,8579080,162728,54088,1103608,2198528,1524496,235200,309120,768,528,,148296,3728,7587488,7554464
1714739490000,4288,2582520,5993640,1120776,2085232,8379440,2933656,357736,425064,528,754080,6336,3649680,24576,512,2256,24452064,397328,12220624,177624,48104,1491200,3873376,1554096,252320,253728,768,528,,163592,2824,10223224,9250528
1714739500000,2608,2305904,6812680,682440,1888136,6218720,2009776,699336,453368,528,1035424,6336,2753128,24576,512,3392,23447808,230720,8419192,264496,104736,1156192,3683056,1953048,168256,270960,528,528,,158152,5608,11621520,6105800
1714739510000,1472,2172608,5651248,1301040,1809168,6720792,3819192,439528,706920,1440,833920,6336,2591104,24576,512,5760,22950400,218256,9957880,375632,104328,1029856,3202736,7606288,312512,445968,768,528,,248968,4424,9242512,9095824
1714739520000,1472,2072008,5672680,833384,1836184,5914488,2168168,406608,578152,2880,745328,6336,2731176,24576,512,43168,23994864,257024,8866976,221584,97000,1114448,3262080,2872784,202176,506208,528,528,,203024,3520,9381664,6511592
1714739530000,960,2128720,5346608,816792,1685704,5390368,2909224,235376,995760,528,779696,6336,2362224,24576,512,42240,20622544,280448,6753272,215872,63400,908728,3477376,2109632,199408,245616,768,528,0,304440,8024,8855520,6115840
1714739540000,2160,1692240,4528432,651768,1289504,4981904,1616888,350392,338832,528,559328,6336,1904880,24576,512,6272,15868880,204240,6944120,164704,76360,747520,3727984,1529224,161504,309408,768,528,,109816,15064,6893312,5290848
1714739550000,1304,1641392,4094448,605528,1227320,5259088,2301896,400296,763704,528,402896,6336,2034464,24576,512,7008,15038656,195824,7153200,176184,75048,784808,2852096,1447912,151824,229648,1296,528,,296048,2664,6580016,5272544
1714739560000,2160,1422344,4216800,839472,1218848,4388424,2014944,374704,902104,528,530592,6336,1549504,24576,512,4592,13327184,124144,4796816,134904,62232,583144,2495888,1797992,228112,232032,768,528,,337384,5488,7017944,4436032
1714739570000,1464,1982976,3585216,745688,1786360,6613272,1889480,567216,442736,528,454144,6336,3195552,24576,512,5568,20096832,256176,9406592,216152,58584,1101968,2411568,1511256,156656,427696,768,528,,194920,1864,6943920,6130320
1714739580000,960,2137416,6193320,1146520,1105136,5003256,3750928,443456,858736,2880,655008,6336,3071568,24576,512,4528,22398416,273424,6934352,221272,60656,852896,2182864,2339344,319296,316032,528,528,,316608,3520,8881808,6501376
1714739590000,1304,2321824,6065256,645920,2038096,6395816,2093640,210696,604544,1968,535024,6336,2608096,24576,512,4208,19412896,201104,9435800,202400,74696,1034720,3193616,1784176,158352,435168,768,528,0,242320,2824,8470992,6774936
1714739600000,1304,1573280,5043624,457136,1171792,5596840,1226408,402640,246392,528,528736,6336,2425344,24576,512,3712,15732096,213216,6901352,222648,50760,952928,2423744,2364856,115824,267792,768,528,,102992,4424,7283112,6528664
1714739610000,1648,1501176,4847488,760912,1149104,5373744,1947144,285888,225288,1440,507312,6336,2193784,24576,512,3888,16451696,202208,6196752,216200,610008,765528,3042272,2030272,183584,285632,528,528,,73792,3520,7061648,5953680
1714739620000,792,1452096,4094656,537352,1187808,4785936,1344712,269608,206488,2880,462912,6336,2182536,24576,512,3200,14817808,273616,5792072,190872,73704,760280,3836752,1712536,120752,340176,768,528,,74280,6208,6683544,5690232
1714739630000,1648,1121064,4629232,628088,1046992,5648208,1406392,118040,115896,528,395504,6336,2257832,24576,512,2256,13172064,134240,7260144,143040,56744,841680,2173392,1516752,152080,297120,1440,528,,42304,3680,5636328,4398712
1714739640000,1752,1682184,5006184,409984,1346288,3919384,764904,211976,132320,528,495584,6336,1598352,24576,512,2880,15692128,154176,5900288,196176,54672,557696,2926304,1642440,133456,289280,1296,528,,53432,7288,6888704,5435216
1714739650000,1752,1248840,3877800,628296,1012176,4003592,1957728,380168,172248,528,383040,6336,1522296,24576,512,8832,12771888,182064,5890904,105560,81032,556944,3244016,1342936,147712,220512,1296,528,0,39680,800,5530592,4053488
1714739660000,2160,1082000,3252256,721064,539808,3131832,1237368,461848,280904,1440,407456,6336,1251000,24576,512,3792,13191808,135392,4370928,172872,59576,440640,1673936,1438968,190992,198384,2688,528,,100424,1864,6070384,3829976
